Região;Sigla UF;UF;Código IBGE Município;Município;Tipo Crime;Mês;Mês/Ano;PC-Qtde Ocorrências
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;9;set/09;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;10;out/09;5
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;11;nov/09;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;12;dez/09;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;1;jan/09;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;3;mar/09;5
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;4;abr/09;6
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;5;mai/09;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;6;jun/09;4
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;7;jul/09;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;8;ago/09;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;9;set/09;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;10;out/09;6
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;11;nov/09;4
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;12;dez/09;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;1;jan/09;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;2;fev/09;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;4;abr/09;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;6;jun/09;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;8;ago/09;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;9;set/09;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;10;out/09;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;11;nov/09;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo seguido de morte (latrocínio);4;abr/09;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo seguido de morte (latrocínio);5;mai/09;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;1;jan/09;5
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;2;fev/09;2
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;3;mar/09;4
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;4;abr/09;5
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;5;mai/09;5
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;6;jun/09;3
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;7;jul/09;4
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;8;ago/09;6
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;9;set/09;11
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;10;out/09;6
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;11;nov/09;7
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;12;dez/09;6
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;1;jan/09;16
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;2;fev/09;20
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;3;mar/09;25
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;4;abr/09;20
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;5;mai/09;17
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;6;jun/09;20
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;7;jul/09;20
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;8;ago/09;29
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;9;set/09;16
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;10;out/09;24
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;11;nov/09;16
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;12;dez/09;19
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;1;jan/09;33
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;2;fev/09;50
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;3;mar/09;41
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;4;abr/09;39
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;5;mai/09;39
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;6;jun/09;26
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;7;jul/09;29
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;8;ago/09;27
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;9;set/09;29
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;10;out/09;30
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;11;nov/09;27
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;12;dez/09;37
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Lesão corporal seguida de morte;1;jan/09;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;1;jan/09;39
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;2;fev/09;46
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;3;mar/09;38
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;4;abr/09;54
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;5;mai/09;48
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;6;jun/09;51
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;7;jul/09;36
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;8;ago/09;38
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;9;set/09;37
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;10;out/09;51
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;11;nov/09;35
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;12;dez/09;38
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo seguido de morte (latrocínio);1;jan/09;2
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo seguido de morte (latrocínio);4;abr/09;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo seguido de morte (latrocínio);5;mai/09;2
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo seguido de morte (latrocínio);7;jul/09;2
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo seguido de morte (latrocínio);8;ago/09;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo seguido de morte (latrocínio);9;set/09;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo seguido de morte (latrocínio);12;dez/09;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;1;jan/09;3
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;2;fev/09;4
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;3;mar/09;6
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;4;abr/09;4
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;5;mai/09;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;6;jun/09;2
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;7;jul/09;7
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;8;ago/09;2
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;9;set/09;4
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;10;out/09;12
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;11;nov/09;5
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;12;dez/09;15
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;1;jan/09;21
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;2;fev/09;25
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;3;mar/09;24
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;4;abr/09;19
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;5;mai/09;19
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;6;jun/09;24
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;7;jul/09;26
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;8;ago/09;19
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;9;set/09;22
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;10;out/09;18
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;11;nov/09;15
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;12;dez/09;23
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;1;jan/09;23
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;2;fev/09;20
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;3;mar/09;17
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;4;abr/09;23
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;5;mai/09;19
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;6;jun/09;19
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;7;jul/09;20
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;8;ago/09;22
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;9;set/09;20
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;10;out/09;15
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;11;nov/09;14
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;12;dez/09;14
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;1;jan/09;47
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;2;fev/09;44
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;3;mar/09;41
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;4;abr/09;50
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;5;mai/09;77
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;6;jun/09;51
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;7;jul/09;48
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;8;ago/09;40
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;9;set/09;43
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;10;out/09;45
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;11;nov/09;41
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;12;dez/09;38
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);2;fev/09;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);3;mar/09;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);4;abr/09;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);5;mai/09;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);6;jun/09;2
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);10;out/09;2
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);11;nov/09;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;1;jan/09;4
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;3;mar/09;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;4;abr/09;2
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;5;mai/09;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;6;jun/09;2
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;7;jul/09;4
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;8;ago/09;8
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;9;set/09;10
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;10;out/09;3
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;11;nov/09;2
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;12;dez/09;4
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;1;jan/09;21
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;2;fev/09;11
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;3;mar/09;21
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;4;abr/09;20
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;5;mai/09;19
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;6;jun/09;16
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;7;jul/09;6
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;8;ago/09;14
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;9;set/09;21
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;10;out/09;13
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;11;nov/09;17
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;12;dez/09;7
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;1;jan/09;11
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;2;fev/09;11
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;3;mar/09;15
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;4;abr/09;12
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;5;mai/09;10
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;6;jun/09;4
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;7;jul/09;12
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;8;ago/09;11
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;9;set/09;13
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;10;out/09;14
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;11;nov/09;15
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;12;dez/09;14
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;1;jan/09;40
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;2;fev/09;51
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;3;mar/09;42
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;4;abr/09;36
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;5;mai/09;52
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;6;jun/09;50
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;7;jul/09;36
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;8;ago/09;36
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;9;set/09;47
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;10;out/09;40
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;11;nov/09;40
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;12;dez/09;34
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo seguido de morte (latrocínio);1;jan/09;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo seguido de morte (latrocínio);4;abr/09;2
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo seguido de morte (latrocínio);9;set/09;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo seguido de morte (latrocínio);10;out/09;2
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo seguido de morte (latrocínio);11;nov/09;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo seguido de morte (latrocínio);12;dez/09;1
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;1;jan/09;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;2;fev/09;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;3;mar/09;1
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;4;abr/09;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;5;mai/09;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;6;jun/09;1
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;7;jul/09;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;8;ago/09;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;9;set/09;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;10;out/09;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;11;nov/09;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;12;dez/09;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;1;jan/09;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;2;fev/09;7
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;3;mar/09;16
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;4;abr/09;9
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;5;mai/09;16
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;6;jun/09;11
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;7;jul/09;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;8;ago/09;8
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;9;set/09;9
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;10;out/09;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;11;nov/09;10
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;12;dez/09;7
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;1;jan/09;13
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;2;fev/09;10
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;3;mar/09;8
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;4;abr/09;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;5;mai/09;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;6;jun/09;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;7;jul/09;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;8;ago/09;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;9;set/09;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;10;out/09;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;11;nov/09;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;12;dez/09;11
NORDESTE;PE;Pernambuco;2611101;Petrolina;Lesão corporal seguida de morte;8;ago/09;1
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;1;jan/09;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;2;fev/09;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;3;mar/09;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;4;abr/09;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;5;mai/09;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;6;jun/09;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;7;jul/09;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;8;ago/09;7
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;9;set/09;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;10;out/09;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;11;nov/09;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;12;dez/09;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo seguido de morte (latrocínio);3;mar/09;1
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo seguido de morte (latrocínio);5;mai/09;2
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;1;jan/09;17
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;2;fev/09;21
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;3;mar/09;10
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;4;abr/09;13
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;5;mai/09;12
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;6;jun/09;21
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;7;jul/09;25
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;8;ago/09;35
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;9;set/09;44
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;10;out/09;32
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;11;nov/09;30
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;12;dez/09;33
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;1;jan/09;129
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;2;fev/09;125
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;3;mar/09;148
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;4;abr/09;113
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;5;mai/09;129
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;6;jun/09;111
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;7;jul/09;134
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;8;ago/09;138
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;9;set/09;83
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;10;out/09;102
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;11;nov/09;100
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;12;dez/09;82
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;1;jan/09;74
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;2;fev/09;65
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;3;mar/09;68
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;4;abr/09;61
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;5;mai/09;63
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;6;jun/09;42
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;7;jul/09;57
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;8;ago/09;53
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;9;set/09;41
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;10;out/09;70
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;11;nov/09;41
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;12;dez/09;71
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;1;jan/09;240
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;2;fev/09;198
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;3;mar/09;287
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;4;abr/09;276
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;5;mai/09;244
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;6;jun/09;250
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;7;jul/09;193
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;8;ago/09;197
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;9;set/09;208
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;10;out/09;204
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;11;nov/09;191
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;12;dez/09;189
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);2;fev/09;2
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);4;abr/09;1
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);5;mai/09;1
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);7;jul/09;3
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);8;ago/09;1
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);9;set/09;5
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;1;jan/09;31
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;2;fev/09;31
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;3;mar/09;33
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;4;abr/09;35
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;5;mai/09;38
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;6;jun/09;29
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;7;jul/09;30
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;8;ago/09;45
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;9;set/09;46
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;10;out/09;47
