Região;Sigla UF;UF;Código IBGE Município;Município;Tipo Crime;Mês;Mês/Ano;PC-Qtde Ocorrências
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de ve­culo;4;abr/05;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de ve­culo;5;mai/05;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de ve­culo;6;jun/05;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de ve­culo;7;jul/05;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de ve­culo;8;ago/05;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de ve­culo;9;set/05;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de ve­culo;10;out/05;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de ve­culo;11;nov/05;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de ve­culo;12;dez/05;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latroc­nio);1;jan/05;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latroc­nio);4;abr/05;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latroc­nio);8;ago/05;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latroc­nio);9;set/05;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latroc­nio);10;out/05;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latroc­nio);11;nov/05;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latroc­nio);12;dez/05;1
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Estupro;1;jan/05;4
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Estupro;2;fev/05;4
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Estupro;3;mar/05;6
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Estupro;4;abr/05;8
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Estupro;5;mai/05;12
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Estupro;6;jun/05;3
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Estupro;7;jul/05;7
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Estupro;8;ago/05;7
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Estupro;9;set/05;5
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Estupro;10;out/05;8
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Estupro;12;dez/05;3
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Furto de ve­culo;1;jan/05;67
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Furto de ve­culo;2;fev/05;66
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Furto de ve­culo;3;mar/05;56
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Furto de ve­culo;4;abr/05;78
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Furto de ve­culo;5;mai/05;69
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Furto de ve­culo;6;jun/05;70
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Furto de ve­culo;7;jul/05;103
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Furto de ve­culo;8;ago/05;77
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Furto de ve­culo;9;set/05;56
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Furto de ve­culo;10;out/05;78
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Furto de ve­culo;11;nov/05;55
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Furto de ve­culo;12;dez/05;81
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Homic­dio doloso;1;jan/05;8
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Homic­dio doloso;2;fev/05;7
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Homic­dio doloso;3;mar/05;3
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Homic­dio doloso;4;abr/05;6
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Homic­dio doloso;5;mai/05;12
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Homic­dio doloso;6;jun/05;4
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Homic­dio doloso;7;jul/05;8
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Homic­dio doloso;8;ago/05;7
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Homic­dio doloso;9;set/05;7
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Homic­dio doloso;10;out/05;6
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Homic­dio doloso;11;nov/05;7
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Homic­dio doloso;12;dez/05;4
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Les’o corporal seguida de morte;5;mai/05;1
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Les’o corporal seguida de morte;11;nov/05;1
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo de ve­culo;1;jan/05;17
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo de ve­culo;2;fev/05;19
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo de ve­culo;3;mar/05;13
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo de ve­culo;4;abr/05;20
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo de ve­culo;5;mai/05;29
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo de ve­culo;6;jun/05;29
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo de ve­culo;7;jul/05;32
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo de ve­culo;8;ago/05;25
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo de ve­culo;9;set/05;25
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo de ve­culo;10;out/05;15
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo de ve­culo;11;nov/05;20
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo de ve­culo;12;dez/05;27
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo seguido de morte (latroc­nio);1;jan/05;1
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo seguido de morte (latroc­nio);4;abr/05;1
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo seguido de morte (latroc­nio);5;mai/05;1
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo seguido de morte (latroc­nio);7;jul/05;1
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo seguido de morte (latroc­nio);8;ago/05;1
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo seguido de morte (latroc­nio);9;set/05;1
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo seguido de morte (latroc­nio);10;out/05;2
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo seguido de morte (latroc­nio);11;nov/05;1
CENTRO-OESTE;DF;Distrito Federal;530010809;CeilŸndia;Roubo seguido de morte (latroc­nio);12;dez/05;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Estupro;1;jan/05;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Estupro;3;mar/05;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Estupro;4;abr/05;3
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Estupro;5;mai/05;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Estupro;9;set/05;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Estupro;10;out/05;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Estupro;11;nov/05;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Estupro;12;dez/05;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Furto de ve­culo;1;jan/05;22
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Furto de ve­culo;2;fev/05;19
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Furto de ve­culo;3;mar/05;10
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Furto de ve­culo;4;abr/05;17
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Furto de ve­culo;5;mai/05;13
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Furto de ve­culo;6;jun/05;14
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Furto de ve­culo;7;jul/05;12
CENTRO-OESTE;DF;Distrito Federal;530010810;Guarÿ;Furto de ve­culo;8;ago/05;19
